Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,FamilyName,TitleEncoded,FamilySize,EmbarkedNum,TicketNumber,TicketHeader,CabinLetter,CabinNumber,Bridge,PassengerByBridge,PassengerByClass,SocialClass
0,3,0,0.3125,0,1,36864,0.01511079204542704,,Q, Mr,Gallagher,0.0,1,1,36864,36864,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,1,1,350025,0.015330377421392339,,S, Mr,Hansen,0.0,2,0,350025,350025,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.4875,0,1,250655,0.050748620223090936,,S, Mr,Morley,0.0,1,0,250655,250655,nan,0,5,1.0,0.6569200779727096,4
1,2,1,0.5625,0,1,223596,0.026350245115835676,,S, Mrs,Kelly,1.0,1,0,223596,223596,nan,0,6,0.5292397660818714,0.6569200779727096,1
1,1,0,0.525,0,1,PC 17476,0.05130978285055781,E24,S, Mr,Calderhead,0.0,1,0,17476,PC,E,24,5,1.0,0.6715399610136452,4
1,1,1,0.275,0,1,113781,0.29580589980036276,,S, Miss,Cleaver,2.0,1,0,113781,113781,nan,0,1,0.17982456140350878,0.6715399610136452,1
1,3,0,0.325,1,1,2661,0.029757819776815374,,C, Master,Moubarek,3.0,2,2,2661,2661,nan,0,6,0.5292397660818714,1.0,3
1,1,1,0.3,0,1,PC 17482,0.09662576327876685,C90,C, Mlle,Mayne,14.0,1,2,17482,PC,C,90,3,0.4166666666666667,0.6715399610136452,1
0,1,0,0.325,0,1,113028,0.051822148727810165,C124,S, Mr,Klaber,0.0,1,0,113028,113028,C,124,5,1.0,0.6715399610136452,4
1,1,0,0.6,1,1,19996,0.10149724044618187,C126,S, Mr,Taylor,0.0,2,0,19996,19996,C,126,3,0.4166666666666667,0.6715399610136452,4
0,3,0,0.3625,0,1,7545,0.018510168852370702,,S, Mr,Larsson,0.0,1,0,7545,7545,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.65,0,1,250647,0.025374310111545468,,S, Mr,Greenberg,0.0,1,0,250647,250647,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.2375,0,1,348124,0.014931805565640218,F G73,S, Mr,Soholt,0.0,1,0,348124,348124,G,73,6,0.5292397660818714,1.0,4
1,1,1,0.475,0,1,PC 17757,0.4440992237022602,C45,C, Miss,Endres,2.0,1,2,17757,PC,C,45,1,0.17982456140350878,0.6715399610136452,1
1,2,1,0.3375,0,1,34218,0.020494635090094415,E101,S, Miss,Troutt,2.0,1,0,34218,34218,E,101,6,0.5292397660818714,0.6569200779727096,1
0,3,0,0.325,0,1,36568,0.030253985132996517,,Q, Mr,McEvoy,0.0,1,1,36568,36568,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.4125,0,1,347062,0.015175789316712771,,S, Mr,Johnson,0.0,1,0,347062,347062,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.075,0,1,248727,0.06441171028315387,,S, Miss,Harper,2.0,1,0,248727,248727,nan,0,0,0.06140350877192982,0.6569200779727096,1
0,3,0,0.2125,1,1,350048,0.013768881414528002,,S, Mr,Jensen,0.0,2,0,350048,350048,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.425,0,1,12233,0.025374310111545468,,S, Mr,Gillespie,0.0,1,0,12233,12233,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,2,0,0.625,0,1,250643,0.025374310111545468,,S, Mr,Hodges,0.0,1,0,250643,250643,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,0,0.3375,1,1,113806,0.10364429745562033,E8,S, Mr,Chambers,0.0,2,0,113806,113806,E,8,3,0.4166666666666667,0.6715399610136452,4
0,3,0,0.25,0,1,315094,0.016908073949327893,,S, Mr,Oreskovic,0.0,1,0,315094,315094,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.375,3,1,31027,0.04098927018018883,,S, Mrs,Renouf,1.0,4,0,31027,31027,nan,0,5,1.0,0.6569200779727096,1
1,3,1,0.275,0,1,36866,0.015102594191391002,,Q, Miss,Mannion,2.0,1,1,36866,36866,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.3125,1,1,236853,0.050748620223090936,,S, Mr,Bryhl,0.0,2,0,236853,236853,nan,0,5,1.0,0.6569200779727096,4
0,3,1,0.3125,1,1,STON/O2. 3101271,0.015468569817999833,,S, Miss,Ilmakangas,2.0,2,0,3101271,STON/O2.,nan,0,6,0.5292397660818714,1.0,1
1,1,1,0.3625,0,1,24160,0.41250332793836464,B5,S, Miss,Allen,2.0,1,0,24160,24160,B,5,1,0.17982456140350878,0.6715399610136452,1
0,3,0,0.1375,0,1,2699,0.036670757786204655,,C, Mr,Hassan,0.0,1,2,2699,2699,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.325,0,1,239855,0.0,,S, Mr,Knight,0.0,1,0,239855,239855,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,2,0,0.2875,0,1,28425,0.025374310111545468,,S, Mr,Berriman,0.0,1,0,28425,28425,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,2,0,0.2875,0,1,233639,0.025374310111545468,,S, Mr,Troupiansky,0.0,1,0,233639,233639,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.35625,0,1,54636,0.031425107138144774,,S, Mr,Williams,0.0,1,0,54636,54636,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.6,1,3,W./C. 6608,0.06709553154495196,,S, Mrs,Ford,1.0,4,0,6608,W./C.,nan,0,0,0.06140350877192982,1.0,1
1,1,0,0.4375,0,1,PC 17755,1.0,B101,C, Mr,Lesurer,0.0,1,2,17755,PC,B,101,1,0.17982456140350878,0.6715399610136452,4
0,3,0,0.325,0,1,349201,0.015411575213749284,,S, Mr,Ivanoff,0.0,1,0,349201,349201,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,349218,0.015411575213749284,,S, Mr,Nankoff,0.0,1,0,349218,349218,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.325,0,1,16988,0.05855610025741261,D45,S, Mr,Hawksford,0.0,1,0,16988,16988,D,45,5,1.0,0.6715399610136452,4
0,1,0,0.45,1,1,19877,0.15390495017656614,C46,S, Mr,Cavendish,0.0,2,0,19877,19877,C,46,2,0.45321637426900585,0.6715399610136452,4
1,1,1,0.2625,2,2,PC 17608,0.5121218935012878,B57 B59 B63 B66,C, Miss,Ryerson,2.0,4,2,17608,PC,B,57,1,0.17982456140350878,0.6715399610136452,1
0,3,0,0.3,1,1,376566,0.031425107138144774,,S, Mr,McNamee,0.0,2,0,376566,376566,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.3875,0,1,STON/O 2. 3101288,0.015468569817999833,,S, Mr,Stranden,0.0,1,0,3101288,STON/O,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.875,1,1,WE/P 5735,0.13858277060920984,B22,S, Capt,Crosby,15.0,2,0,5735,WE/P,B,22,7,0.01023391812865497,0.00682261208576998,2
0,3,0,0.2,1,1,C.A. 2673,0.03952536767375352,,S, Mr,Abbott,0.0,2,0,2673,C.A.,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.375,0,1,250648,0.025374310111545468,,S, Miss,Sinkkonen,2.0,1,0,250648,250648,nan,0,6,0.5292397660818714,0.6569200779727096,1
0,1,0,0.2375,1,1,113773,0.10364429745562033,D30,S, Mr,Marvin,0.0,2,0,113773,113773,D,30,3,0.4166666666666667,0.6715399610136452,4
0,3,0,0.3875,0,1,335097,0.015126992566498259,,Q, Mr,Connaghton,0.0,1,1,335097,335097,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.05,1,1,29103,0.04489301019734967,,S, Miss,Wells,2.0,2,0,29103,29103,nan,0,5,1.0,0.6569200779727096,1
1,3,0,0.075,0,1,392096,0.024349578357040744,E121,S, Master,Moor,3.0,1,0,392096,392096,E,121,6,0.5292397660818714,1.0,3
0,3,0,0.4125,0,1,345780,0.018542765081513996,,S, Mr,Vande Velde,0.0,1,0,345780,345780,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2875,0,1,349204,0.015411575213749284,,S, Mr,Jonkoff,0.0,1,0,349204,349204,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.6,1,2,220845,0.12687155055772734,,S, Mrs,Herman,1.0,3,0,220845,220845,nan,0,2,0.45321637426900585,0.6569200779727096,1
1,2,0,0.008375,1,1,250649,0.028302115124416098,,S, Master,Hamalainen,3.0,2,0,250649,250649,nan,0,6,0.5292397660818714,0.6569200779727096,3
0,3,0,0.35,0,1,350042,0.015216388212891242,,S, Mr,Carlsson,0.0,1,0,350042,350042,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.225,0,1,29108,0.022446505098674834,,S, Mr,Bailey,0.0,1,0,29108,29108,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.425,0,1,363294,0.015712553569072387,,S, Mr,Theobald,0.0,1,0,363294,363294,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.4125,0,1,110152,0.16883675574220638,B77,S, the Countess,Rothes,,1,0,110152,110152,B,77,2,0.45321637426900585,0.6715399610136452,0
0,3,0,0.325,0,1,358585,0.028302115124416098,,S, Mr,Garfirth,0.0,1,0,358585,358585,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.5125,0,1,SOTON/O2 3101272,0.013907073811135496,,S, Mr,Nirva,0.0,1,0,3101272,SOTON/O2,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.25,0,1,2663,0.014110458666029575,,C, Mr,Barah,0.0,1,2,2663,2663,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.45,1,2,113760,0.23422440102965045,B96 B98,S, Mrs,Carter,1.0,3,0,113760,113760,B,96,1,0.17982456140350878,0.6715399610136452,1
0,3,0,0.2,0,1,347074,0.015175789316712771,,S, Mr,Eklund,0.0,1,0,347074,347074,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.6375,1,1,13502,0.15216446768991498,D11,S, Mrs,Hogeboom,1.0,2,0,13502,13502,D,11,2,0.45321637426900585,0.6715399610136452,1
0,1,0,0.325,0,1,112379,0.07729405233978466,,C, Dr,Brewe,7.0,1,2,112379,112379,nan,0,4,0.8523391812865497,0.6715399610136452,2
0,3,1,0.38125,0,1,364850,0.015126992566498259,,Q, Miss,Mangan,2.0,1,1,364850,364850,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,1,1,371110,0.04713766070721715,,Q, Mr,Moran,0.0,2,1,371110,371110,nan,0,5,1.0,1.0,4
0,3,0,0.4,0,1,8471,0.016322512946753766,,S, Mr,Gronnestad,0.0,1,0,8471,8471,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.3,0,1,345781,0.018542765081513996,,S, Mr,Lievens,0.0,1,0,345781,345781,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.6,0,1,350047,0.015330377421392339,,S, Mr,Jensen,0.0,1,0,350047,350047,nan,0,6,0.5292397660818714,1.0,4
0,2,1,0.7125,0,1,S.O./P.P. 3,0.020494635090094415,E77,S, Mrs,Mack,1.0,1,0,3,S.O./P.P.,E,77,6,0.5292397660818714,0.6569200779727096,1
0,3,0,0.325,0,1,2674,0.014102260811993537,,C, Mr,Elias,0.0,1,2,2674,2674,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.675,1,3,29105,0.04489301019734967,,S, Mrs,Hocking,1.0,4,0,29105,29105,nan,0,5,1.0,0.6569200779727096,1
0,3,0,0.225,0,1,347078,0.015126992566498259,,S, Mr,Myhrman,0.0,1,0,347078,347078,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,383121,0.015126992566498259,F38,Q, Mr,Tobin,0.0,1,1,383121,383121,F,38,6,0.5292397660818714,1.0,4
1,3,1,0.0625,0,1,364516,0.024349578357040744,,S, Miss,Emanuel,2.0,1,0,364516,364516,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,0,1,36865,0.015102594191391002,,Q, Mr,Kilgannon,0.0,1,1,36865,36865,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.5375,0,1,24160,0.41250332793836464,B3,S, Mrs,Robert,1.0,1,0,24160,24160,B,3,1,0.17982456140350878,0.6715399610136452,1
1,3,1,0.1625,0,1,2687,0.014110458666029575,,C, Miss,Ayoub,2.0,1,2,2687,2687,nan,0,6,0.5292397660818714,1.0,1
1,1,1,0.2125,1,1,17474,0.11125659048908397,B20,S, Mrs,Dick,1.0,2,0,17474,17474,B,20,2,0.45321637426900585,0.6715399610136452,1
0,1,0,0.3625,0,1,113501,0.05855610025741261,D6,S, Mr,Long,0.0,1,0,113501,113501,D,6,5,1.0,0.6715399610136452,4
0,3,0,0.325,1,2,W./C. 6607,0.04577135170121086,,S, Mr,Johnston,0.0,3,0,6607,W./C.,nan,0,5,1.0,1.0,4
0,3,0,0.3125,0,1,SOTON/O.Q. 3101312,0.013760683560491965,,S, Mr,Ali,0.0,1,0,3101312,SOTON/O.Q.,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.3125,0,1,374887,0.014151057562208049,,S, Mr,Harmer,0.0,1,0,374887,374887,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.225,0,1,3101265,0.014630827210317115,,S, Miss,Sjoblom,2.0,1,0,3101265,3101265,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.1,4,1,382652,0.056848213999904744,,Q, Master,Rice,3.0,5,1,382652,382652,nan,0,5,1.0,1.0,3
1,3,0,0.0125,1,2,C.A. 2315,0.04015972542654215,,S, Master,Dean,3.0,3,0,2315,C.A.,nan,0,5,1.0,1.0,3
0,1,0,0.575,0,1,PC 17593,0.15458810467956932,B82 B84,C, Mr,Guggenheim,0.0,1,2,17593,PC,B,82,2,0.45321637426900585,0.6715399610136452,4
0,3,0,0.325,0,1,12460,0.015126992566498259,,Q, Mr,Keane,0.0,1,1,12460,12460,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.2,0,1,239865,0.050748620223090936,,S, Mr,Gaskell,0.0,1,0,239865,239865,nan,0,5,1.0,0.6569200779727096,4
0,3,1,0.275,8,2,CA. 2343,0.13575255909676823,,S, Miss,Sage,2.0,10,0,2343,CA.,nan,0,2,0.45321637426900585,1.0,1
0,1,0,0.325,0,1,PC 17600,0.05991421140938287,,C, Mr,Hoyt,0.0,1,2,17600,PC,nan,0,5,1.0,0.6715399610136452,4
0,3,0,0.3125,0,1,349203,0.015411575213749284,,S, Mr,Dantcheff,0.0,1,0,349203,349203,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.4875,0,1,28213,0.025374310111545468,,S, Mr,Otter,0.0,1,0,28213,28213,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,1,0.6125,0,1,17465,0.050610427826483444,D17,S, Dr,Leader,7.0,1,0,17465,17465,D,17,5,1.0,0.6715399610136452,2
1,3,1,0.3875,0,1,349244,0.016948672845506364,,S, Mrs,Osman,1.0,1,0,349244,349244,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.375,0,1,2685,0.014110458666029575,,C, Mr,Ibrahim Shawah,0.0,1,2,2685,2685,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.375,1,1,345773,0.04713766070721715,,S, Mrs,Van Impe,1.0,2,0,345773,345773,nan,0,5,1.0,1.0,1
0,2,0,0.425,0,1,250647,0.025374310111545468,,S, Mr,Ponesell,0.0,1,0,250647,250647,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,2,1,0.3875,1,1,C.A. 31921,0.05123658772523604,,S, Mrs,Collyer,1.0,2,0,31921,C.A.,nan,0,5,1.0,0.6569200779727096,1
1,1,0,0.1375,1,2,113760,0.23422440102965045,B96 B98,S, Master,Carter,3.0,3,0,113760,113760,B,96,1,0.17982456140350878,0.6715399610136452,3
1,3,0,0.0052499999999999995,0,1,2625,0.016623491302076868,,C, Master,Thomas,3.0,1,2,2625,2625,nan,0,6,0.5292397660818714,1.0,3
1,3,0,0.3375,0,1,347089,0.013614293309848433,,S, Mr,Hedman,0.0,1,0,347089,347089,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.3875,0,1,347063,0.015175789316712771,,S, Mr,Johansson,0.0,1,0,347063,347063,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.4875,0,1,112050,0.0,A36,S, Mr,Andrews,0.0,1,0,112050,112050,A,36,6,0.5292397660818714,0.6715399610136452,4
0,3,1,0.225,0,1,347087,0.015175789316712771,,S, Miss,Pettersson,2.0,1,0,347087,347087,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.4875,0,1,248723,0.025374310111545468,,S, Mr,Meyer,0.0,1,0,248723,248723,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,1,0.4125,1,1,113806,0.10364429745562033,E8,S, Mrs,Chambers,1.0,2,0,113806,113806,E,8,3,0.4166666666666667,0.6715399610136452,1
0,3,0,0.325,0,1,3474,0.015395374692678068,,S, Mr,Alexander,0.0,1,0,3474,3474,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.4875,0,1,A/4 48871,0.04713766070721715,,S, Mr,Lester,0.0,1,0,48871,A/4,nan,0,5,1.0,1.0,4
0,2,0,0.4375,0,1,28206,0.020494635090094415,,S, Mr,Slemen,0.0,1,0,28206,28206,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,1,0.075,4,2,347082,0.06104473451835265,,S, Miss,Andersson,2.0,6,0,347082,347082,nan,0,0,0.06140350877192982,1.0,1
0,3,0,0.38125,0,1,364499,0.015712553569072387,,S, Mr,Tomlin,0.0,1,0,364499,364499,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.325,0,1,112058,0.0,B102,S, Mr,Fry,0.0,1,0,112058,112058,B,102,6,0.5292397660818714,0.6715399610136452,4
0,3,1,0.2875,0,1,STON/O2. 3101290,0.015468569817999833,,S, Miss,Heininen,2.0,1,0,3101290,STON/O2.,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.3875,1,1,S.C./PARIS 2079,0.07222738817151159,,C, Mr,Mallet,0.0,2,2,2079,S.C./PARIS,nan,0,4,0.8523391812865497,0.6569200779727096,4
0,3,0,0.5375,0,1,C 7075,0.012589561555343713,,S, Mr,Holm,0.0,1,0,7075,C,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.125,3,2,347088,0.05445717323939373,,S, Master,Skoog,3.0,5,0,347088,347088,nan,0,5,1.0,1.0,3
1,1,1,0.65,1,1,12749,0.18249984580226933,B69,S, Mrs,Hays,1.0,2,0,12749,12749,B,69,2,0.45321637426900585,0.6715399610136452,1
1,3,0,0.3375,0,1,315098,0.016908073949327893,,S, Mr,Lulic,0.0,1,0,315098,315098,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.475,0,1,19972,0.0,,S, Jonkheer,Reuchlin,17.0,1,0,19972,19972,nan,0,6,0.5292397660818714,0.6715399610136452,3
1,3,1,0.3375,0,1,392096,0.024349578357040744,E121,S, Mrs,Moor,1.0,1,0,392096,392096,E,121,6,0.5292397660818714,1.0,1
0,3,0,0.025,4,1,3101295,0.07746484096553544,,S, Master,Panula,3.0,5,0,3101295,3101295,nan,0,4,0.8523391812865497,1.0,3
0,3,0,0.325,0,1,368323,0.013565496559633922,,Q, Mr,Flynn,0.0,1,1,368323,368323,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,1601,0.11027245763075773,,S, Mr,Lam,0.0,1,0,1601,1601,nan,0,2,0.45321637426900585,1.0,4
1,2,0,0.0125,0,2,S.C./PARIS 2079,0.07222738817151159,,C, Master,Mallet,3.0,2,2,2079,S.C./PARIS,nan,0,4,0.8523391812865497,0.6569200779727096,3
1,3,0,0.325,0,1,367228,0.015126992566498259,,Q, Mr,McCormack,0.0,1,1,367228,367228,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.775,0,1,113572,0.15614960068643363,B28,S, Mrs,Stone,1.0,1,0,113572,113572,B,28,2,0.45321637426900585,0.6715399610136452,1
1,3,1,0.1875,1,1,2659,0.028212719478023115,,C, Mrs,Yasbeck,1.0,2,2,2659,2659,nan,0,6,0.5292397660818714,1.0,1
1,2,0,0.010374999999999999,1,1,29106,0.03659756266088288,,S, Master,Richards,3.0,2,0,29106,29106,nan,0,6,0.5292397660818714,0.6569200779727096,3
0,3,0,0.325,0,1,2671,0.014110458666029575,,C, Mr,Saad,0.0,1,2,2671,2671,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2875,0,1,347468,0.015330377421392339,,S, Mr,Augustsson,0.0,1,0,347468,347468,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.225,0,1,2223,0.016200521071217493,,S, Mr,Allum,0.0,1,0,2223,2223,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.4875,1,1,PC 17756,0.16231419173453318,E49,C, Miss,Compton,2.0,2,2,17756,PC,E,49,2,0.45321637426900585,0.6715399610136452,1
0,3,0,0.2625,0,1,315097,0.016908073949327893,,S, Mr,Pasic,0.0,1,0,315097,315097,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,392092,0.015712553569072387,,S, Mr,Sirota,0.0,1,0,392092,392092,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.4,0,1,1601,0.11027245763075773,,S, Mr,Chip,0.0,1,0,1601,1601,nan,0,2,0.45321637426900585,1.0,4
1,1,0,0.325,0,1,11774,0.057970539254838485,C47,C, Mr,Marechal,0.0,1,2,11774,11774,C,47,5,1.0,0.6715399610136452,4
0,3,0,0.25,0,1,SOTON/O2 3101287,0.015468569817999833,,S, Mr,Alhomaki,0.0,1,0,3101287,SOTON/O2,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.2,0,1,S.O./P.P. 3,0.020494635090094415,,S, Mr,Mudd,0.0,1,0,3,S.O./P.P.,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,1,0.375,0,1,113798,0.060507970265993034,,C, Miss,Serepeca,2.0,1,2,113798,113798,nan,0,0,0.06140350877192982,0.6715399610136452,1
0,3,0,0.43125,0,1,2683,0.012565163180236457,,C, Mr,Lemberopolous,0.0,1,2,2683,2683,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2125,0,1,315090,0.016908073949327893,,S, Mr,Culumovic,0.0,1,0,315090,315090,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.525,0,1,C.A. 5547,0.014736618564782174,,S, Mr,Abbing,0.0,1,0,5547,C.A.,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,8,2,CA. 2343,0.13575255909676823,,S, Mr,Sage,0.0,10,0,2343,CA.,nan,0,2,0.45321637426900585,1.0,4
0,3,0,0.4375,0,1,349213,0.015411575213749284,,C, Mr,Markoff,0.0,1,2,349213,349213,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.35,0,1,248727,0.06441171028315387,,S, Rev,Harper,6.0,1,0,248727,248727,nan,0,0,0.06140350877192982,0.6569200779727096,2
1,1,1,0.4125,1,1,17453,0.17391981561855152,C92,C, Mrs,Goldenberg,1.0,2,2,17453,17453,C,92,2,0.45321637426900585,0.6715399610136452,1
0,3,0,0.05,4,2,347082,0.06104473451835265,,S, Master,Andersson,3.0,6,0,347082,347082,nan,0,0,0.06140350877192982,1.0,3
0,3,0,0.925,0,1,347060,0.015175789316712771,,S, Mr,Svensson,0.0,1,0,347060,347060,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.1125,1,1,2678,0.029757819776815374,,C, Miss,Boulos,2.0,2,2,2678,2678,nan,0,6,0.5292397660818714,1.0,1
1,1,1,0.2,0,1,PC 17592,0.07690367833806856,D28,S, Miss,Lines,2.0,1,0,17592,PC,D,28,4,0.8523391812865497,0.6715399610136452,1
0,2,1,0.55,1,1,244252,0.050748620223090936,,S, Mrs,Carter,1.0,2,0,244252,244252,nan,0,5,1.0,0.6569200779727096,1
1,3,1,0.225,0,1,392091,0.01824998458022693,,S, Mrs,Aks,1.0,1,0,392091,392091,nan,0,6,0.5292397660818714,1.0,1
1,1,1,0.5625,1,1,36928,0.32179836714362564,,S, Mrs,Wick,1.0,2,0,36928,36928,nan,0,1,0.17982456140350878,0.6715399610136452,1
1,1,0,0.6375,0,1,113055,0.051822148727810165,E17,S, Mr,Daly,0.0,1,0,113055,113055,E,17,5,1.0,0.6715399610136452,4
1,3,1,0.3,0,3,2666,0.03758969818624431,,C, Mrs,Baclini,1.0,3,2,2666,2666,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,0,1,2629,0.014110458666029575,,C, Mr,Razi,0.0,1,2,2629,2629,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.5125,2,1,350026,0.027537567642055148,,S, Mr,Hansen,0.0,3,0,350026,350026,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.2625,1,1,28134,0.022446505098674834,,S, Mr,Giles,0.0,2,0,28134,28134,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,1,0.6,0,1,17466,0.050610427826483444,D17,S, Mrs,Swift,1.0,1,0,17466,17466,D,17,5,1.0,0.6715399610136452,1
0,3,1,0.2375,8,2,CA. 2343,0.13575255909676823,,S, Miss,Sage,2.0,10,0,2343,CA.,nan,0,2,0.45321637426900585,1.0,1
0,2,0,0.3,0,1,233866,0.025374310111545468,,S, Mr,Gill,0.0,1,0,233866,233866,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,2,1,0.525,0,1,236852,0.025374310111545468,,S, Mrs,Bystrom,1.0,1,0,236852,236852,nan,0,6,0.5292397660818714,0.6569200779727096,1
1,2,1,0.3375,1,1,SC/PARIS 2149,0.027049600139910042,,C, Miss,Duran y More,2.0,2,2,2149,SC/PARIS,nan,0,6,0.5292397660818714,0.6569200779727096,1
0,1,0,0.3875,0,1,PC 17590,0.09856123757927521,A24,S, Mr,Roebling,0.0,1,0,17590,PC,A,24,3,0.4166666666666667,0.6715399610136452,4
0,3,0,0.325,0,1,345777,0.018542765081513996,,S, Mr,van Melkebeke,0.0,1,0,345777,345777,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.05,1,1,347742,0.021730754366528396,,S, Master,Johnson,3.0,2,0,347742,347742,nan,0,6,0.5292397660818714,1.0,3
0,3,0,0.325,0,1,349248,0.015411575213749284,,S, Mr,Balkic,0.0,1,0,349248,349248,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.5875,1,1,11751,0.10257896680493714,D35,S, Mrs,Beckwith,1.0,2,0,11751,11751,D,35,3,0.4166666666666667,0.6715399610136452,1
0,1,0,0.4125,0,1,695,0.009759350042902102,B51 B53 B55,S, Mr,Carlsson,0.0,1,0,695,695,B,51,6,0.5292397660818714,0.6715399610136452,4
0,3,0,0.5875,0,1,345765,0.017566830077223785,,S, Mr,Vander Cruyssen,0.0,1,0,345765,345765,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.35,1,1,P/PP 3381,0.04684488020593009,,C, Mrs,Abelson,1.0,2,2,3381,P/PP,nan,0,5,1.0,0.6569200779727096,1
1,3,1,0.1875,0,1,2667,0.014102260811993537,,C, Miss,Najib,2.0,1,2,2667,2667,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.25,0,1,7534,0.019217721730481106,,S, Mr,Gustafsson,0.0,1,0,7534,7534,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2375,0,1,349212,0.015411575213749284,,S, Mr,Petroff,0.0,1,0,349212,349212,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,349217,0.015411575213749284,,S, Mr,Laleff,0.0,1,0,349217,349217,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.7,0,1,11767,0.16231419173453318,C50,C, Mrs,Potter,1.0,1,2,11767,11767,C,50,2,0.45321637426900585,0.6715399610136452,1
